age,count,activity,bot_score_english
3978,88221,22.1772247360483,0
3979,55583,13.96908771048,1
3978,3153,0.792609351432881,0
3978,28311,7.11689291101056,0
3977,100931,25.3786773950214,0
3976,5584,1.40442655935614,0
3976,2673,0.67228370221328,0
3976,766,0.192655935613682,0
3976,16891,4.24823943661972,0
3977,62231,15.6477244153885,0
3976,33479,8.42027162977867,0
3977,52615,13.2298214734725,0
3977,8836,2.2217752074428,0
3976,31039,7.80658953722334,0
3975,4430,1.11446540880503,1
3976,4163,1.04703219315895,1
3976,25916,6.51810865191147,0
3976,33995,8.55005030181087,0
3975,88221,22.1939622641509,0
3975,84609,21.2852830188679,0
3975,126347,31.7854088050314,0
3975,104570,26.3069182389937,0
3974,8395,2.11248112732763,0
3975,11175,2.81132075471698,0
3975,16764,4.21735849056604,0
3974,3404,0.856567689984902,1
3973,502101,126.378303548955,1
3973,4195,1.0558771709036,0
3974,60,0.0150981378963261,0
3974,5666,1.4257674886764,0
3973,347911,87.5688396677574,0
3973,97557,24.5549962245155,0
3974,35859,9.02340211373931,1
3974,755,0.189984901862104,0
3974,2295,0.577503774534474,0
3974,95809,24.1089582284852,0
3973,6710,1.68890007550969,0
3973,1035,0.260508431915429,1
3972,19548,4.9214501510574,0
3972,4733,1.19159113796576,0
3971,2728,0.686980609418283,1
3971,100309,25.2603878116344,0
3971,7858,1.97884663812642,0
3971,1013,0.255099471165953,0
3971,2825,0.71140770586754,0
3971,990,0.249307479224377,0
3971,41946,10.5630823470159,0
3971,19,0.0047846889952153,0
3971,3879,0.976832032233694,0
3971,1042,0.262402417527071,0
3970,22403,5.64307304785894,0
3970,31585,7.955919395466,0
3970,1823,0.45919395465995,0
3970,98327,24.7675062972292,0
3970,11799,2.972040302267,1
3969,19347,4.8745275888133,0
3969,33744,8.50188964474679,0
3970,13724,3.45692695214106,0
3969,11630,2.93020912068531,0
3969,255,0.0642479213907785,0
3969,1311,0.330309901738473,1
3969,31241,7.87125220458554,0
3969,185,0.0466112370874276,1
3969,18240,4.59561602418745,1
3969,3385,0.852859662383472,0
3969,53802,13.5555555555556,0
3968,11879,2.99369959677419,0
3968,100309,25.2794858870968,0
3968,39983,10.0763608870968,0
3968,5015,1.26386088709677,0
3968,18226,4.59324596774194,0
3968,18667,4.70438508064516,0
3968,532,0.134072580645161,1
3968,172167,43.3888608870968,0
3968,50393,12.6998487903226,0
3967,86986,21.9274010587346,0
3967,25969,6.546256617091,1
3968,42358,10.6748991935484,1
3967,3854,0.971514998739602,0
3968,10626,2.67792338709677,0
3967,20343,5.12805646584321,1
3967,33201,8.36929669775649,0
3967,48413,12.2039324426519,1
3967,150235,37.8711872951853,0
3967,83177,20.9672296445677,0
3967,4636,1.16864129064784,0
3965,14950,3.77049180327869,0
3966,11820,2.9803328290469,0
3966,30,0.0075642965204236,0
3966,12170,3.06858295511851,0
3965,33624,8.48020176544767,0
3964,8299,2.09359233097881,0
3965,11078,2.79394703656999,1
3965,76731,19.3520807061791,0
3965,907,0.22875157629256,0
3965,13236,3.33820933165195,0
3964,450,0.113521695257316,1
3965,3054,0.770239596469105,0
3963,36073,9.10244764067626,0
3963,2616,0.660105980317941,0
3963,644,0.162503154176129,0
3963,14195,3.5818824123139,1
3964,266,0.0671039354187689,0
3963,77570,19.5735553873328,0
3962,1172,0.295810196870268,0
3962,1700,0.429076224129228,0
3963,67255,16.9707292455211,0
3963,188938,47.6754983598284,0
3963,4113,1.03785011355034,0
3963,213,0.0537471612414837,0
3963,11831,2.98536462276054,1
3962,283263,71.494952044422,0
3963,27018,6.81756245268736,1
3963,27352,6.90184203885945,0
3963,7370,1.8597022457734,0
3962,1012,0.25542655224634,0
3961,5642,1.42438778086342,0
3962,11023,2.78218071680969,0
3961,2182,0.550870992173694,0
3961,16521,4.17091643524363,1
3961,260184,65.6864428174703,0
3961,1088,0.274678111587983,1
3961,2562,0.646806362029791,0
3961,4433,1.11916182782126,0
3960,20831,5.26035353535354,0
3960,20032,5.05858585858586,0
3960,17574,4.43787878787879,0
3960,98871,24.9674242424242,0
3960,147187,37.1684343434343,0
3960,2804,0.708080808080808,0
3960,1,0.0002525252525252,0
3960,10080,2.54545454545455,1
3959,34957,8.82975498863349,0
3959,229,0.0578428896185906,0
3960,5933,1.49823232323232,0
3959,5064,1.27911088658752,1
3960,7647,1.93106060606061,0
3959,73465,18.5564536499116,0
3960,24257,6.12550505050505,1
3959,25874,6.53548875978783,0
3959,11000,2.77847941399343,0
3958,595,0.15032844871147,0
3958,17447,4.40803436078828,1
3958,19576,4.94593228903487,0
3958,795,0.200859019706923,1
3958,5,0.0012632642748863,0
3957,117844,29.7811473338388,0
3956,20002,5.05611729019211,1
3957,27957,7.06520090978014,0
3957,33306,8.41698256254738,0
3957,502101,126.889310083397,0
3957,63211,15.974475612838,0
3957,3762,0.950720242608036,0
3957,28797,7.27748294162244,0
3957,200890,50.7682587819055,0
3956,54471,13.7692113245703,0
3956,8836,2.23356926188069,0
3956,96104,24.2932254802831,0
3956,528,0.133468149646107,0
3955,40913,10.3446270543616,1
3955,85,0.0214917825537295,0
3954,601005,151.999241274659,0
3955,3054,0.772187104930468,0
3955,8048,2.03489254108723,0
3954,39263,9.92994436014163,0
3953,25874,6.545408550468,1
3953,49608,12.5494561092841,0
3954,1851,0.468133535660091,0
3954,529,0.133788568538189,0
3953,41678,10.54338477106,0
3954,18667,4.72104198280223,1
3952,17574,4.44686234817814,0
3953,37930,9.5952441183911,0
3952,1,0.0002530364372469,0
3952,3776,0.955465587044534,0
3952,24058,6.08755060728745,1
3952,32011,8.09994939271255,0
3951,82701,20.9316628701595,0
3950,26138,6.61721518987342,0
3951,78486,19.8648443432043,0
3951,5071,1.28347253859782,0
3951,141670,35.8567451278157,1
3951,190914,48.3204252088079,0
3951,27018,6.83826879271071,0
3949,42770,10.8305900227906,0
3950,15287,3.87012658227848,0
3949,40391,10.2281590276019,0
3949,20528,5.1982780450747,0
3950,28816,7.29518987341772,0
3950,9050,2.29113924050633,1
3949,141515,35.8356545961003,0
3947,35195,8.91689891056499,0
3948,12015,3.04331306990881,0
3948,15610,3.95390070921986,0
3948,2317,0.586879432624114,0
3948,12740,3.22695035460993,0
3948,28797,7.29407294832827,0
3948,16192,4.10131712259372,0
3947,42770,10.8360780339498,0
3947,67723,17.1580947555105,1
3946,2256,0.571718195641156,0
3947,78458,19.8778819356473,0
3947,145684,36.9100582721054,1
3945,100,0.0253485424588086,0
3946,141670,35.9021794221997,0
3945,1932,0.489733840304183,0
3945,2197,0.556907477820025,1
3945,79762,20.2185044359949,0
3946,379129,96.0793208312215,0
3946,10087,2.55625950329448,0
3946,7850,1.98935631018753,0
3945,63,0.0159695817490494,0
3946,22403,5.6773948302078,0
3943,23666,6.00202891199594,0
3943,262504,66.5746893228506,0
3945,8474,2.14803548795944,0
3944,2425,0.614858012170385,0
3944,42315,10.7289553752536,0
3943,20106,5.09916307380167,1
3943,78963,20.0261222419478,1
3944,2004,0.508113590263692,1
3943,18015,4.56885620086229,0
3944,24170,6.12829614604463,0
3942,12361,3.13571790969051,0
3942,27224,6.90613901572806,0
3941,132078,33.5138289774169,0
3941,13404,3.40116721644253,0
3941,139934,35.5072316670896,1
3940,36748,9.32690355329949,0
3940,10538,2.6746192893401,0
3939,4895,1.24270119319624,0
3941,7850,1.99188023344329,0
3941,63934,16.2227860948998,1
3940,42208,10.7126903553299,0
3938,63211,16.0515490096496,1
3938,2790,0.708481462671407,0
3939,7442,1.88931200812389,0
3939,13546,3.43894389438944,0
3938,885,0.224733367191468,0
3938,16207,4.11554088369731,0
3938,2991,0.759522600304723,0
3939,3039,0.771515613099772,0
3937,5119,1.3002286004572,0
3937,475,0.120650241300483,0
3937,23895,6.06934213868428,0
3938,2147,0.54520060944642,0
3937,89230,22.6644653289307,0
3938,9355,2.37557135601828,0
3937,28,0.0071120142240284,0
3937,12197,3.09804419608839,0
3937,277042,70.3688087376175,0
3936,733,0.186229674796748,0
3936,201583,51.2151930894309,0
3936,15744,4.0,0
3936,8418,2.13871951219512,1
3936,139233,35.3742378048781,0
3936,3110,0.790142276422764,0
3934,56565,14.3784951703101,1
3934,4709,1.19700050838841,0
3935,132078,33.5649301143583,0
3935,19483,4.95120711562897,0
3933,30966,7.87337909992372,0
3932,821577,208.946337741607,0
3933,126348,32.1250953470633,0
3934,25853,6.57168276563294,1
3933,10849,2.75845410628019,0
3931,12638,3.2149580259476,1
3932,69234,17.6078331637843,1
3932,132078,33.5905391658189,0
3932,133607,33.9793997965412,0
3932,78237,19.897507629705,0
3932,2654,0.674974567650051,0
3932,10094,2.56714140386572,0
3931,2658,0.676163825998474,1
3931,62302,15.8488934113457,0
3932,11799,3.00076297049847,1
3931,28036,7.13202747392521,0
3929,8836,2.24891829982184,1
3929,973,0.247645711376941,0
3929,1871,0.476202596080428,0
3929,2998,0.763044031560193,0
3927,14057,3.57957728545964,1
3928,23325,5.93813645621181,0
3928,67847,17.2726578411405,0
3928,9355,2.38161914460285,0
3926,1251,0.318644931227713,0
3927,19388,4.9371021135727,0
3927,1883,0.479500891265597,0
3927,10137,2.58135981665393,0
3927,25576,6.51285968933028,1
3927,43468,11.0690094219506,0
3927,10584,2.6951871657754,1
3927,5372,1.36796536796537,0
3926,13697,3.48879266428935,0
3925,30594,7.79464968152866,0
3926,1012031,257.776617422313,1
3926,38136,9.71370351502802,0
3925,12568,3.20203821656051,0
3926,16200,4.12633723892002,0
3924,2739,0.698012232415902,0
3925,6798,1.73197452229299,0
3925,28878,7.35745222929936,1
3925,2016,0.513630573248408,0
3925,353,0.0899363057324841,1
3924,375,0.095565749235474,0
3925,16011,4.07923566878981,1
3925,139869,35.6354140127389,0
3925,29188,7.43643312101911,0
3923,5685,1.44914606168748,0
3924,427,0.10881753312946,1
3923,33817,8.62018863114963,1
3924,10279,2.61952089704383,0
3923,13201,3.36502676523069,0
3922,17502,4.46251912289648,0
3923,813,0.207239357634463,0
3923,33817,8.62018863114963,0
3922,177501,45.2577766445691,1
3922,24053,6.13284038755737,0
3922,9,0.0022947475777664,0
3921,366,0.0933435348125478,0
3922,79010,20.1453340132585,0
3922,18667,4.75956144824069,0
3922,23578,6.01172870984192,1
3920,156,0.0397959183673469,0
3920,51367,13.1038265306122,0
3920,4227,1.07831632653061,1
3921,22973,5.85896454985973,1
3920,83122,21.2045918367347,0
3920,5481,1.39821428571429,1
3919,22081,5.63434549630008,0
3919,11191,2.85557540188824,0
3919,2386,0.608828782852769,0
3919,18108,4.62056647103853,0
3919,231,0.0589436080632815,1
3919,1022,0.260780811431488,1
3920,1020,0.260204081632653,0
3919,27409,6.99387598877265,1
3918,248924,63.5334354262379,0
3918,173,0.0441551812149056,0
3918,43769,11.1712608473711,0
3917,283263,72.3163135052336,0
3918,806,0.205717202654416,1
3918,25934,6.61919346605411,0
3918,2499,0.637825421133231,1
3918,67847,17.3167432363451,0
3917,45244,11.550676538167,0
3918,24170,6.16896375701889,1
3918,2747,0.701123021949974,0
3919,64432,16.4409288083695,0
3916,133607,34.1182328907048,0
3916,60589,15.4721654749745,0
3916,60229,15.3802349336057,0
3917,321,0.0819504723002298,0
3917,29894,7.63186111820271,1
3917,10893,2.7809548123564,0
3915,34343,8.77215836526181,0
3915,235606,60.1803320561941,0
3914,15,0.0038323965252938,0
3916,2819,0.719867211440245,0
3914,20432,5.22023505365355,0
3915,14900,3.8058748403576,1
3916,4086,1.04341164453524,0
3916,1840,0.469867211440245,0
3914,133607,34.1356668369954,0
3913,21610,5.52261691796576,1
3914,39882,10.1895758814512,0
3913,6467,1.65269614106823,0
3914,369414,94.382728666326,0
3912,4923,1.25843558282209,0
3912,209310,53.5046012269939,1
3912,3113,0.795756646216769,0
3912,3961,1.01252556237219,0
3911,14529,3.71490667348504,0
3912,12390,3.16717791411043,0
3910,1585,0.40537084398977,0
3911,1807,0.462030171311685,1
3911,42809,10.9457939145998,0
3910,12954,3.31304347826087,0
3911,80928,20.6924060342623,0
3910,37369,9.55728900255754,0
3911,24339,6.22321656865252,0
3910,13404,3.42813299232737,0
3911,193104,49.3745845052416,0
3911,260169,66.5223727946817,0
3910,133607,34.1705882352941,0
3909,209310,53.5456638526477,0
3909,4101,1.04911742133538,0
3909,2689,0.687899718598107,0
3908,18194,4.65557830092119,1
3909,3192,0.816577129700691,0
3907,68964,17.651394932173,0
3908,25576,6.54452405322416,1
3908,38490,9.84902763561924,0
3909,1105917,282.91557943208,1
3907,52530,13.4450985410801,0
3907,478,0.122344509854108,1
3907,21353,5.46531865881751,0
3907,401,0.102636293831584,0
3907,31241,7.99616073713847,1
3906,156028,39.9457245263697,0
3906,34236,8.76497695852534,0
3906,13688,3.50435227854583,0
3907,124604,31.8925006398771,0
3907,199578,51.0821602252368,0
3905,43019,11.0163892445583,0
3905,209310,53.6005121638925,0
3906,17574,4.49923195084485,0
3905,858,0.219718309859155,0
3906,1301,0.333077316948285,0
3906,25937,6.64029697900666,0
3906,48428,12.3983614951357,0
3905,3150,0.806658130601793,0
3906,7458,1.90937019969278,0
3906,1012031,259.096518177163,0
3906,17787,4.55376344086022,0
3904,323,0.0827356557377049,0
3904,10841,2.77689549180328,0
3905,38248,9.79462227912932,0
3904,3827,0.980276639344262,0
3905,25063,6.41818181818182,0
3902,1052,0.269605330599692,0
3903,30662,7.85600819882142,1
3900,209310,53.6692307692308,1
3901,4733,1.2132786465009,0
3901,13952,3.57651884132274,1
3902,22270,5.70732957457714,0
3902,18272,4.68272680676576,0
3899,1186,0.304180559117723,0
3899,9646,2.47396768402154,0
3899,3324,0.852526288791998,1
3900,872459,223.707435897436,0
3900,1001,0.256666666666667,0
3900,119275,30.5833333333333,0
3900,2398,0.614871794871795,0
3899,29345,7.52628879199795,0
3897,72236,18.5363099820375,1
3897,130771,33.5568385937901,0
3898,86700,22.2421754746024,0
3898,12164,3.12057465366855,0
3897,9599,2.46317680266872,0
3898,952,0.244227809132889,0
3897,300589,77.1334359763921,0
3897,30923,7.93507826533231,0
3895,12638,3.24467265725289,0
3896,36,0.0092402464065708,0
3896,128195,32.9042607802875,0
3897,283263,72.6874518860662,0
3896,237,0.0608316221765914,0
3895,15245,3.91399229781772,0
3896,29783,7.64450718685832,1
3896,3346,0.858829568788501,0
3896,209310,53.7243326488706,0
3894,5687,1.46045197740113,0
3895,147391,37.8410783055199,1
3893,314,0.0806575905471359,1
3894,4520,1.16076014381099,0
3893,11577,2.97379912663755,0
3894,33922,8.71135079609656,1
3893,1672250,429.553043924994,0
3895,3677,0.94403080872914,0
3893,2789,0.71641407654765,0
3893,61498,15.7970716670948,0
3892,33310,8.55858170606372,0
3892,163860,42.1017471736896,0
3892,1373522,352.909044193217,0
3892,23342,5.99743062692703,0
3892,78486,20.1659815005139,0
3892,53412,13.7235354573484,0
3892,633,0.162641315519013,1
3890,57,0.0146529562982005,0
3890,72021,18.5143958868895,0
3890,13715,3.52570694087404,0
3888,18677,4.80375514403292,0
3889,24,0.0061712522499357,0
3889,9604,2.46952944201594,0
3888,27013,6.94778806584362,0
3889,51606,13.2697351504243,0
3888,24359,6.26517489711934,1
3888,16192,4.16460905349794,0
3888,192487,49.5079732510288,0
3887,24318,6.25623874453306,0
3887,51253,13.1857473630049,0
3886,209310,53.8625836335564,0
3887,132657,34.1283766400823,0
3887,1412,0.363262155904296,1
3885,456,0.117374517374517,0
3886,2,0.0005146680391147,0
3885,36684,9.44247104247104,0
3886,19697,5.06870818322182,0
3884,7865,2.02497425334707,0
3885,132078,33.9969111969112,0
3885,14894,3.83371943371943,0
3884,99013,25.4925334706488,0
3883,15990,4.11795003862993,0
3883,133607,34.4081895441669,1
3882,145310,37.4317362184441,0
3883,58586,15.0878186968839,0
3882,133613,34.4185986604843,1
3882,1408,0.362699639361154,0
3883,4227,1.08859129539016,0
3882,2088,0.537867078825348,0
3882,199578,51.4111282843895,0
3881,14513,3.73950012883277,0
3881,23436,6.03864983251739,0
3881,10222,2.63385725328524,1
3881,4677,1.2051017778923,0
3882,4155,1.07032457496136,0
3881,32450,8.36124710126256,1
3882,20805,5.35935085007728,0
3880,5667,1.46056701030928,0
3880,61,0.0157216494845361,0
3880,4494,1.15824742268041,0
3878,4838,1.24755028365137,0
3879,37753,9.73266305748904,0
3878,1339,0.345281072717896,0
3879,277042,71.4209847898943,0
3879,1745,0.449858210879093,0
3878,91170,23.5095410005157,0
3879,22640,5.83655581335396,1
3877,277042,71.4578282176941,0
3877,243736,62.8671653340212,0
3877,7106,1.83286045911787,0
3877,10475,2.70183131287078,0
3878,311,0.0801959773078907,0
3878,11585,2.98736462093863,0
3878,47948,12.3641052088706,0
3876,2014,0.519607843137255,0
3876,277042,71.4762641898865,0
3876,701,0.180856553147575,0
3875,97511,25.1641290322581,1
3875,277042,71.4947096774194,0
3875,3398,0.876903225806452,1
3875,23774,6.13522580645161,0
3876,4319,1.11429308565531,0
3875,209310,54.0154838709677,0
3875,10308,2.66012903225806,0
3875,277042,71.4947096774194,0
3874,61508,15.8771295818276,1
3875,90251,23.2905806451613,1
3874,73094,18.8678368611255,1
3874,60056,15.5023231801755,0
3875,277042,71.4947096774194,0
3875,82796,21.3667096774194,1
3875,47706,12.3112258064516,0
3874,580,0.149716055756324,1
3873,22973,5.93157758843274,0
3873,532994,137.617867286341,1
3872,29602,7.64514462809917,1
3873,484526,125.103537309579,0
3873,2553,0.659178931061193,0
3873,23436,6.05112316034082,0
3872,2992,0.772727272727273,0
3872,1656,0.427685950413223,0
3872,259746,67.0831611570248,0
3871,821577,212.238956342031,0
3871,11,0.0028416429863084,0
3871,56565,14.6125032291398,0
3872,28,0.0072314049586776,0
3872,209310,54.0573347107438,1
3872,11332,2.92665289256198,1
3869,27,0.006978547428276,0
3868,3261,0.843071354705274,0
3870,24318,6.28372093023256,0
3870,388,0.100258397932817,0
3870,131224,33.9080103359173,0
3870,859,0.221963824289406,0
3870,42441,10.9666666666667,0
3870,26818,6.9297157622739,1
3870,75249,19.4441860465116,0
3869,6211,1.60532437322306,0
3870,3212,0.829974160206718,0
3866,440,0.113812726332126,1
3868,5581,1.4428645294726,0
3866,502101,129.87609932747,0
3868,13814,3.57135470527404,0
3868,277042,71.6240951396071,1
3865,26408,6.83260025873221,0
3865,36669,9.48745148771022,0
3865,6682,1.72884864165589,1
3865,17370,4.49417852522639,0
3864,2626,0.679606625258799,0
3864,1105917,286.210403726708,1
3864,99177,25.6669254658385,0
3864,824,0.213250517598344,0
3864,11289,2.92158385093168,0
3863,55441,14.351799119855,0
3863,2112,0.54672534299767,0
3862,209310,54.1973070947695,0
3862,23774,6.15587778353185,0
3862,133607,34.5952874158467,0
3862,18367,4.7558259968928,1
3862,5815,1.50569653029518,0
3862,1256,0.32522009321595,0
3861,104570,27.0836570836571,1
3861,18045,4.67365967365967,0
3861,24285,6.28982128982129,0
3861,18667,4.83475783475784,0
3862,10080,2.61004660797514,0
3861,136723,35.4112924112924,0
3861,751,0.194509194509195,0
3862,104570,27.0766442257897,0
3860,16967,4.39559585492228,0
3860,50618,13.1134715025907,0
3860,1738896,450.491191709845,0
3859,4001,1.0367970976937,0
3860,19770,5.12176165803109,0
3860,5365,1.38989637305699,0
3860,41041,10.6323834196891,0
3860,107726,27.9082901554404,0
3860,6953,1.80129533678756,1
3858,22009,5.70476931052359,0
3858,20161,5.22576464489373,0
3858,13100,3.39554173146708,0
3857,556476,144.276899144413,0
3858,11498,2.98030067392431,0
3858,277042,71.8097459823743,0
3857,277042,71.828364013482,0
3858,134662,34.9046137895283,0
3857,169193,43.866476536168,1
3857,60229,15.6155042779362,0
3856,142478,36.9496887966805,0
3856,2500,0.648340248962656,0
3855,23724,6.15408560311284,0
3855,72715,18.8625162127108,0
3855,88221,22.8848249027237,0
3855,19730,5.11802853437095,0
3855,4454,1.15538261997406,0
3853,4404,1.14300545029847,0
3853,51183,13.2839345964184,1
3853,141515,36.728523228653,0
3854,10128,2.6279190451479,0
3854,132078,34.2703684483653,0
3854,911,0.236377789309808,0
3853,73213,19.0015572281339,1
3851,30060,7.8057647364321,0
3851,2698,0.70059724746819,0
3851,18269,4.74396260711504,0
3852,10380,2.69470404984424,0
3852,26409,6.85591900311527,0
3851,62193,16.149831212672,0
3852,6615,1.71728971962617,0
3851,4050,1.05167488963905,0
3851,520161,135.071669696183,0
3850,6967,1.80961038961039,1
3851,25475,6.61516489223578,0
3851,144101,37.4191119189821,0
3849,3923,1.01922577292803,0
3849,7454,1.93660691088594,0
3849,5354,1.39101065211743,0
3849,15613,4.05637828007275,0
3849,5106,1.32657833203429,0
3849,6873,1.78565861262666,0
3849,27109,7.04312808521694,0
3850,1764,0.458181818181818,1
3849,54587,14.1821252273318,1
3849,1504,0.390750844375162,1
3849,2611,0.678358015068849,0
3847,30249,7.86301013776969,0
3848,996,0.258835758835759,0
3848,3064,0.796257796257796,0
3847,93580,24.3254484013517,0
3848,474,0.123180873180873,0
3847,368331,95.7449961008578,0
3847,1722,0.447621523264882,0
3847,301745,78.4364439823239,1
3847,1615499,419.937353782168,1
3845,98151,25.5269180754226,0
3845,36279,9.43537061118336,1
3845,1431,0.372171651495449,0
3846,1852,0.481539261570463,0
3845,6735,1.75162548764629,0
3846,108777,28.283151326053,1
3845,105720,27.4954486345904,0
3844,104197,27.1063995837669,0
3844,1476,0.383975026014568,0
3844,4647,1.20889698231009,0
3844,51457,13.3863163371488,0
